areaCode,areaName,areaType,date,hospitalCases,newAdmissions
E40000010,North West,nhsRegion,2020-08-31,114,14
E40000010,North West,nhsRegion,2020-08-30,102,11
E40000010,North West,nhsRegion,2020-08-29,103,15
E40000010,North West,nhsRegion,2020-08-28,89,12
E40000010,North West,nhsRegion,2020-08-27,89,23
E40000010,North West,nhsRegion,2020-08-26,81,12
E40000010,North West,nhsRegion,2020-08-25,98,8
E40000010,North West,nhsRegion,2020-08-24,99,9
E40000010,North West,nhsRegion,2020-08-23,103,9
E40000010,North West,nhsRegion,2020-08-22,108,1
E40000010,North West,nhsRegion,2020-08-21,102,13
E40000010,North West,nhsRegion,2020-08-20,106,6
E40000010,North West,nhsRegion,2020-08-19,105,22
E40000010,North West,nhsRegion,2020-08-18,113,10
E40000010,North West,nhsRegion,2020-08-17,118,9
E40000010,North West,nhsRegion,2020-08-16,137,3
E40000010,North West,nhsRegion,2020-08-15,138,4
E40000010,North West,nhsRegion,2020-08-14,148,7
E40000010,North West,nhsRegion,2020-08-13,149,12
E40000010,North West,nhsRegion,2020-08-12,145,9
E40000010,North West,nhsRegion,2020-08-11,154,13
E40000010,North West,nhsRegion,2020-08-10,161,11
E40000010,North West,nhsRegion,2020-08-09,136,10
E40000010,North West,nhsRegion,2020-08-08,154,41
E40000010,North West,nhsRegion,2020-08-07,160,17
E40000010,North West,nhsRegion,2020-08-06,160,13
E40000010,North West,nhsRegion,2020-08-05,183,12
E40000010,North West,nhsRegion,2020-08-04,181,11
E40000010,North West,nhsRegion,2020-08-03,181,19
E40000010,North West,nhsRegion,2020-08-02,188,12
E40000010,North West,nhsRegion,2020-08-01,191,11
E40000010,North West,nhsRegion,2020-07-31,195,12
E40000010,North West,nhsRegion,2020-07-30,206,21
E40000010,North West,nhsRegion,2020-07-29,205,12
E40000010,North West,nhsRegion,2020-07-28,217,16
E40000010,North West,nhsRegion,2020-07-27,220,12
E40000010,North West,nhsRegion,2020-07-26,222,13
E40000010,North West,nhsRegion,2020-07-25,229,11
E40000010,North West,nhsRegion,2020-07-24,224,22
E40000010,North West,nhsRegion,2020-07-23,231,27
E40000010,North West,nhsRegion,2020-07-22,375,22
E40000010,North West,nhsRegion,2020-07-21,235,27
E40000010,North West,nhsRegion,2020-07-20,242,26
E40000010,North West,nhsRegion,2020-07-19,233,13
E40000010,North West,nhsRegion,2020-07-18,245,10
E40000010,North West,nhsRegion,2020-07-17,263,10
E40000010,North West,nhsRegion,2020-07-16,259,20
E40000010,North West,nhsRegion,2020-07-15,282,19
E40000010,North West,nhsRegion,2020-07-14,286,20
E40000010,North West,nhsRegion,2020-07-13,307,18
E40000010,North West,nhsRegion,2020-07-12,297,8
E40000010,North West,nhsRegion,2020-07-11,312,12
E40000010,North West,nhsRegion,2020-07-10,341,9
E40000010,North West,nhsRegion,2020-07-09,334,24
E40000010,North West,nhsRegion,2020-07-08,362,20
E40000010,North West,nhsRegion,2020-07-07,399,17
E40000010,North West,nhsRegion,2020-07-06,438,20
E40000010,North West,nhsRegion,2020-07-05,440,23
E40000010,North West,nhsRegion,2020-07-04,449,19
E40000010,North West,nhsRegion,2020-07-03,517,30
E40000010,North West,nhsRegion,2020-07-02,562,17
E40000010,North West,nhsRegion,2020-07-01,603,27
E40000010,North West,nhsRegion,2020-06-30,619,22
E40000010,North West,nhsRegion,2020-06-29,641,36
E40000010,North West,nhsRegion,2020-06-28,658,39
E40000010,North West,nhsRegion,2020-06-27,653,48
E40000010,North West,nhsRegion,2020-06-26,693,53
E40000010,North West,nhsRegion,2020-06-25,708,53
E40000010,North West,nhsRegion,2020-06-24,759,71
E40000010,North West,nhsRegion,2020-06-23,780,52
E40000010,North West,nhsRegion,2020-06-22,801,69
E40000010,North West,nhsRegion,2020-06-21,782,54
E40000010,North West,nhsRegion,2020-06-20,814,34
E40000010,North West,nhsRegion,2020-06-19,826,57
E40000010,North West,nhsRegion,2020-06-18,839,71
E40000010,North West,nhsRegion,2020-06-17,876,77
E40000010,North West,nhsRegion,2020-06-16,880,83
E40000010,North West,nhsRegion,2020-06-15,926,78
E40000010,North West,nhsRegion,2020-06-14,912,80
E40000010,North West,nhsRegion,2020-06-13,919,63
E40000010,North West,nhsRegion,2020-06-12,922,92
E40000010,North West,nhsRegion,2020-06-11,936,101
E40000010,North West,nhsRegion,2020-06-10,939,113
E40000010,North West,nhsRegion,2020-06-09,1038,98
E40000010,North West,nhsRegion,2020-06-08,1075,68
E40000010,North West,nhsRegion,2020-06-07,1076,66
E40000010,North West,nhsRegion,2020-06-06,1120,56
E40000010,North West,nhsRegion,2020-06-05,1194,75
E40000010,North West,nhsRegion,2020-06-04,1217,124
E40000010,North West,nhsRegion,2020-06-03,1276,122
E40000010,North West,nhsRegion,2020-06-02,1301,121
E40000010,North West,nhsRegion,2020-06-01,1309,149
E40000010,North West,nhsRegion,2020-05-31,1309,126
E40000010,North West,nhsRegion,2020-05-30,1313,97
E40000010,North West,nhsRegion,2020-05-29,1344,121
E40000010,North West,nhsRegion,2020-05-28,1377,145
E40000010,North West,nhsRegion,2020-05-27,1432,148
E40000010,North West,nhsRegion,2020-05-26,1515,112
E40000010,North West,nhsRegion,2020-05-25,1519,121
E40000010,North West,nhsRegion,2020-05-24,1509,128
E40000010,North West,nhsRegion,2020-05-23,1537,125
E40000010,North West,nhsRegion,2020-05-22,1566,160
E40000010,North West,nhsRegion,2020-05-21,1590,165
E40000010,North West,nhsRegion,2020-05-20,1647,151
E40000010,North West,nhsRegion,2020-05-19,1707,173
E40000010,North West,nhsRegion,2020-05-18,1670,171
E40000010,North West,nhsRegion,2020-05-17,1667,169
E40000010,North West,nhsRegion,2020-05-16,1655,178
E40000010,North West,nhsRegion,2020-05-15,1716,153
E40000010,North West,nhsRegion,2020-05-14,1739,164
E40000010,North West,nhsRegion,2020-05-13,1800,186
E40000010,North West,nhsRegion,2020-05-12,1826,186
E40000010,North West,nhsRegion,2020-05-11,1907,203
E40000010,North West,nhsRegion,2020-05-10,1826,156
E40000010,North West,nhsRegion,2020-05-09,1918,167
E40000010,North West,nhsRegion,2020-05-08,1925,169
E40000010,North West,nhsRegion,2020-05-07,1947,182
E40000010,North West,nhsRegion,2020-05-06,2075,158
E40000010,North West,nhsRegion,2020-05-05,2192,201
E40000010,North West,nhsRegion,2020-05-04,2236,189
E40000010,North West,nhsRegion,2020-05-03,2196,194
E40000010,North West,nhsRegion,2020-05-02,2327,186
E40000010,North West,nhsRegion,2020-05-01,2282,181
E40000010,North West,nhsRegion,2020-04-30,2309,214
E40000010,North West,nhsRegion,2020-04-29,2350,227
E40000010,North West,nhsRegion,2020-04-28,2298,194
E40000010,North West,nhsRegion,2020-04-27,2456,223
E40000010,North West,nhsRegion,2020-04-26,2429,181
E40000010,North West,nhsRegion,2020-04-25,2437,202
E40000010,North West,nhsRegion,2020-04-24,2490,211
E40000010,North West,nhsRegion,2020-04-23,2573,182
E40000010,North West,nhsRegion,2020-04-22,2621,214
E40000010,North West,nhsRegion,2020-04-21,2718,260
E40000010,North West,nhsRegion,2020-04-20,2810,226
E40000010,North West,nhsRegion,2020-04-19,2836,214
E40000010,North West,nhsRegion,2020-04-18,2833,206
E40000010,North West,nhsRegion,2020-04-17,2599,273
E40000010,North West,nhsRegion,2020-04-16,2965,254
E40000010,North West,nhsRegion,2020-04-15,2861,247
E40000010,North West,nhsRegion,2020-04-14,3026,269
E40000010,North West,nhsRegion,2020-04-13,3065,304
E40000010,North West,nhsRegion,2020-04-12,3014,294
E40000010,North West,nhsRegion,2020-04-11,3008,313
E40000010,North West,nhsRegion,2020-04-10,2901,352
E40000010,North West,nhsRegion,2020-04-09,2754,477
E40000010,North West,nhsRegion,2020-04-08,2576,410
E40000010,North West,nhsRegion,2020-04-07,2620,375
E40000010,North West,nhsRegion,2020-04-06,2529,392
E40000010,North West,nhsRegion,2020-04-05,2288,379
E40000010,North West,nhsRegion,2020-04-04,2134,398
E40000010,North West,nhsRegion,2020-04-03,1714,446
E40000010,North West,nhsRegion,2020-04-02,1530,434
E40000010,North West,nhsRegion,2020-04-01,1451,466
E40000010,North West,nhsRegion,2020-03-31,1143,342
E40000010,North West,nhsRegion,2020-03-30,982,420
E40000010,North West,nhsRegion,2020-03-29,819,198
E40000010,North West,nhsRegion,2020-03-28,665,210
E40000010,North West,nhsRegion,2020-03-27,553,219
E40000010,North West,nhsRegion,2020-03-26,381,184
E40000010,North West,nhsRegion,2020-03-25,332,187
E40000010,North West,nhsRegion,2020-03-24,251,122
E40000010,North West,nhsRegion,2020-03-23,237,86
E40000010,North West,nhsRegion,2020-03-22,190,83
E40000010,North West,nhsRegion,2020-03-21,162,71
E40000010,North West,nhsRegion,2020-03-20,130,56
E40000010,North West,nhsRegion,2020-03-19,,47
