areaCode,areaName,areaType,date,newCasesByPublishDate,newDeathsByDeathDate,newVirusTests
E12000005,West Midlands,region,2021-01-24,3717,124,
E12000005,West Midlands,region,2021-01-23,4218,146,
E12000005,West Midlands,region,2021-01-22,4177,152,
E12000005,West Midlands,region,2021-01-21,4580,147,
E12000005,West Midlands,region,2021-01-20,4542,133,
E12000005,West Midlands,region,2021-01-19,4152,130,
E12000005,West Midlands,region,2021-01-18,4691,151,
E12000005,West Midlands,region,2021-01-17,3633,126,
E12000005,West Midlands,region,2021-01-16,5064,135,
E12000005,West Midlands,region,2021-01-15,7061,130,
E12000005,West Midlands,region,2021-01-14,4833,121,
E12000005,West Midlands,region,2021-01-13,4651,104,
E12000005,West Midlands,region,2021-01-12,4756,136,
E12000005,West Midlands,region,2021-01-11,5659,128,
E12000005,West Midlands,region,2021-01-10,4725,121,
E12000005,West Midlands,region,2021-01-09,4877,112,
E12000005,West Midlands,region,2021-01-08,5569,109,
E12000005,West Midlands,region,2021-01-07,4693,101,
E12000005,West Midlands,region,2021-01-06,6139,90,
E12000005,West Midlands,region,2021-01-05,5256,82,
E12000005,West Midlands,region,2021-01-04,6709,91,
E12000005,West Midlands,region,2021-01-03,2934,58,
E12000005,West Midlands,region,2021-01-02,6421,69,
E12000005,West Midlands,region,2021-01-01,2860,69,
E12000005,West Midlands,region,2020-12-31,4986,62,
E12000005,West Midlands,region,2020-12-30,3432,89,
E12000005,West Midlands,region,2020-12-29,3993,58,
E12000005,West Midlands,region,2020-12-28,2103,61,
E12000005,West Midlands,region,2020-12-27,1254,70,
E12000005,West Midlands,region,2020-12-26,2551,72,
E12000005,West Midlands,region,2020-12-25,2495,61,
E12000005,West Midlands,region,2020-12-24,2156,63,
E12000005,West Midlands,region,2020-12-23,3602,60,
E12000005,West Midlands,region,2020-12-22,2283,68,
E12000005,West Midlands,region,2020-12-21,1854,60,
E12000005,West Midlands,region,2020-12-20,2448,50,
E12000005,West Midlands,region,2020-12-19,1740,55,
E12000005,West Midlands,region,2020-12-18,1728,70,
E12000005,West Midlands,region,2020-12-17,1752,67,
E12000005,West Midlands,region,2020-12-16,1929,59,
E12000005,West Midlands,region,2020-12-15,1573,54,
E12000005,West Midlands,region,2020-12-14,1233,60,
E12000005,West Midlands,region,2020-12-13,1777,67,
E12000005,West Midlands,region,2020-12-12,1509,66,
E12000005,West Midlands,region,2020-12-11,1629,57,
E12000005,West Midlands,region,2020-12-10,1649,61,
E12000005,West Midlands,region,2020-12-09,1381,55,
E12000005,West Midlands,region,2020-12-08,1065,69,
E12000005,West Midlands,region,2020-12-07,1334,58,
E12000005,West Midlands,region,2020-12-06,1581,61,
E12000005,West Midlands,region,2020-12-05,1311,55,
E12000005,West Midlands,region,2020-12-04,1461,68,
E12000005,West Midlands,region,2020-12-03,1356,62,
E12000005,West Midlands,region,2020-12-02,1495,46,
E12000005,West Midlands,region,2020-12-01,1435,55,
E12000005,West Midlands,region,2020-11-30,1718,70,
E12000005,West Midlands,region,2020-11-29,1169,83,
E12000005,West Midlands,region,2020-11-28,1677,56,
E12000005,West Midlands,region,2020-11-27,1718,53,
E12000005,West Midlands,region,2020-11-26,2237,68,
E12000005,West Midlands,region,2020-11-25,2424,55,
E12000005,West Midlands,region,2020-11-24,1244,56,
E12000005,West Midlands,region,2020-11-23,2020,64,
E12000005,West Midlands,region,2020-11-22,2465,57,
E12000005,West Midlands,region,2020-11-21,2738,59,
E12000005,West Midlands,region,2020-11-20,3038,64,
E12000005,West Midlands,region,2020-11-19,3233,60,
E12000005,West Midlands,region,2020-11-18,2006,63,
E12000005,West Midlands,region,2020-11-17,2639,51,
E12000005,West Midlands,region,2020-11-16,3455,52,
E12000005,West Midlands,region,2020-11-15,3125,54,
E12000005,West Midlands,region,2020-11-14,2990,45,
E12000005,West Midlands,region,2020-11-13,3150,38,
E12000005,West Midlands,region,2020-11-12,4348,46,
E12000005,West Midlands,region,2020-11-11,2700,50,
E12000005,West Midlands,region,2020-11-10,2788,45,
E12000005,West Midlands,region,2020-11-09,2983,41,
E12000005,West Midlands,region,2020-11-08,2365,39,
E12000005,West Midlands,region,2020-11-07,2638,45,
E12000005,West Midlands,region,2020-11-06,2872,38,
E12000005,West Midlands,region,2020-11-05,2380,42,
E12000005,West Midlands,region,2020-11-04,3256,38,
E12000005,West Midlands,region,2020-11-03,2152,31,
E12000005,West Midlands,region,2020-11-02,1726,38,
E12000005,West Midlands,region,2020-11-01,3255,31,
E12000005,West Midlands,region,2020-10-31,1793,35,
E12000005,West Midlands,region,2020-10-30,2366,32,
E12000005,West Midlands,region,2020-10-29,2357,28,
E12000005,West Midlands,region,2020-10-28,2576,13,
E12000005,West Midlands,region,2020-10-27,2228,27,
E12000005,West Midlands,region,2020-10-26,2170,27,
E12000005,West Midlands,region,2020-10-25,1439,17,
E12000005,West Midlands,region,2020-10-24,2052,11,
E12000005,West Midlands,region,2020-10-23,2180,23,
E12000005,West Midlands,region,2020-10-22,1694,21,
E12000005,West Midlands,region,2020-10-21,2427,15,
E12000005,West Midlands,region,2020-10-20,1775,19,
E12000005,West Midlands,region,2020-10-19,1383,11,
E12000005,West Midlands,region,2020-10-18,1382,6,
E12000005,West Midlands,region,2020-10-17,1120,17,
E12000005,West Midlands,region,2020-10-16,1696,13,
E12000005,West Midlands,region,2020-10-15,1240,12,
E12000005,West Midlands,region,2020-10-14,1804,11,
E12000005,West Midlands,region,2020-10-13,1086,9,
E12000005,West Midlands,region,2020-10-12,938,5,
E12000005,West Midlands,region,2020-10-11,946,14,
E12000005,West Midlands,region,2020-10-10,1096,3,
E12000005,West Midlands,region,2020-10-09,805,2,
E12000005,West Midlands,region,2020-10-08,1098,13,
E12000005,West Midlands,region,2020-10-07,928,7,
E12000005,West Midlands,region,2020-10-06,1059,8,
E12000005,West Midlands,region,2020-10-05,906,5,
E12000005,West Midlands,region,2020-10-04,1644,8,
E12000005,West Midlands,region,2020-10-03,1039,6,
E12000005,West Midlands,region,2020-10-02,408,6,
E12000005,West Midlands,region,2020-10-01,606,9,
E12000005,West Midlands,region,2020-09-30,428,6,
E12000005,West Midlands,region,2020-09-29,614,3,
E12000005,West Midlands,region,2020-09-28,327,5,
E12000005,West Midlands,region,2020-09-27,569,6,
E12000005,West Midlands,region,2020-09-26,541,5,
E12000005,West Midlands,region,2020-09-25,572,4,
E12000005,West Midlands,region,2020-09-24,608,5,
E12000005,West Midlands,region,2020-09-23,902,12,
E12000005,West Midlands,region,2020-09-22,590,3,
E12000005,West Midlands,region,2020-09-21,458,5,
E12000005,West Midlands,region,2020-09-20,458,9,
E12000005,West Midlands,region,2020-09-19,442,2,
E12000005,West Midlands,region,2020-09-18,469,5,
E12000005,West Midlands,region,2020-09-17,339,3,
E12000005,West Midlands,region,2020-09-16,428,5,
E12000005,West Midlands,region,2020-09-15,337,1,
E12000005,West Midlands,region,2020-09-14,349,3,
E12000005,West Midlands,region,2020-09-13,397,5,
E12000005,West Midlands,region,2020-09-12,357,1,
E12000005,West Midlands,region,2020-09-11,416,1,
E12000005,West Midlands,region,2020-09-10,353,1,
E12000005,West Midlands,region,2020-09-09,328,0,
E12000005,West Midlands,region,2020-09-08,252,3,
E12000005,West Midlands,region,2020-09-07,430,3,
E12000005,West Midlands,region,2020-09-06,420,1,
E12000005,West Midlands,region,2020-09-05,177,0,
E12000005,West Midlands,region,2020-09-04,207,1,
E12000005,West Midlands,region,2020-09-03,162,0,
E12000005,West Midlands,region,2020-09-02,145,0,
E12000005,West Midlands,region,2020-09-01,101,2,
E12000005,West Midlands,region,2020-08-31,115,0,
E12000005,West Midlands,region,2020-08-30,157,1,
E12000005,West Midlands,region,2020-08-29,115,1,
E12000005,West Midlands,region,2020-08-28,125,1,
E12000005,West Midlands,region,2020-08-27,205,1,
E12000005,West Midlands,region,2020-08-26,108,5,
E12000005,West Midlands,region,2020-08-25,110,1,
E12000005,West Midlands,region,2020-08-24,77,0,
E12000005,West Midlands,region,2020-08-23,109,0,
E12000005,West Midlands,region,2020-08-22,109,0,
E12000005,West Midlands,region,2020-08-21,104,0,
E12000005,West Midlands,region,2020-08-20,138,0,
E12000005,West Midlands,region,2020-08-19,99,1,
E12000005,West Midlands,region,2020-08-18,137,1,
E12000005,West Midlands,region,2020-08-17,73,1,
E12000005,West Midlands,region,2020-08-16,134,2,
E12000005,West Midlands,region,2020-08-15,134,2,
E12000005,West Midlands,region,2020-08-14,271,2,
E12000005,West Midlands,region,2020-08-13,0,2,
E12000005,West Midlands,region,2020-08-12,131,2,
E12000005,West Midlands,region,2020-08-11,142,6,
E12000005,West Midlands,region,2020-08-10,77,0,
E12000005,West Midlands,region,2020-08-09,127,0,
E12000005,West Midlands,region,2020-08-08,66,1,
E12000005,West Midlands,region,2020-08-07,62,5,
E12000005,West Midlands,region,2020-08-06,87,1,
E12000005,West Midlands,region,2020-08-05,89,1,
E12000005,West Midlands,region,2020-08-04,50,4,
E12000005,West Midlands,region,2020-08-03,125,1,
E12000005,West Midlands,region,2020-08-02,54,1,
E12000005,West Midlands,region,2020-08-01,64,0,
E12000005,West Midlands,region,2020-07-31,60,4,
E12000005,West Midlands,region,2020-07-30,88,0,
E12000005,West Midlands,region,2020-07-29,65,1,
E12000005,West Midlands,region,2020-07-28,67,2,
E12000005,West Midlands,region,2020-07-27,69,4,
E12000005,West Midlands,region,2020-07-26,83,2,
E12000005,West Midlands,region,2020-07-25,102,4,
E12000005,West Midlands,region,2020-07-24,55,0,
E12000005,West Midlands,region,2020-07-23,89,4,
E12000005,West Midlands,region,2020-07-22,49,5,
E12000005,West Midlands,region,2020-07-21,59,3,
E12000005,West Midlands,region,2020-07-20,55,2,
E12000005,West Midlands,region,2020-07-19,82,0,
E12000005,West Midlands,region,2020-07-18,77,2,
E12000005,West Midlands,region,2020-07-17,87,2,
E12000005,West Midlands,region,2020-07-16,64,0,
E12000005,West Midlands,region,2020-07-15,65,6,
E12000005,West Midlands,region,2020-07-14,31,3,
E12000005,West Midlands,region,2020-07-13,54,1,
E12000005,West Midlands,region,2020-07-12,60,4,
E12000005,West Midlands,region,2020-07-11,124,4,
E12000005,West Midlands,region,2020-07-10,56,3,
E12000005,West Midlands,region,2020-07-09,61,11,
E12000005,West Midlands,region,2020-07-08,39,4,
E12000005,West Midlands,region,2020-07-07,37,6,
E12000005,West Midlands,region,2020-07-06,1,6,
E12000005,West Midlands,region,2020-07-05,66,5,
E12000005,West Midlands,region,2020-07-04,63,8,
E12000005,West Midlands,region,2020-07-03,29,9,
E12000005,West Midlands,region,2020-07-02,55,11,
E12000005,West Midlands,region,2020-07-01,8099,6,
E12000005,West Midlands,region,2020-06-30,9,10,
E12000005,West Midlands,region,2020-06-29,13,7,
E12000005,West Midlands,region,2020-06-28,24,4,
E12000005,West Midlands,region,2020-06-27,19,11,
E12000005,West Midlands,region,2020-06-26,22,9,
E12000005,West Midlands,region,2020-06-25,28,18,
E12000005,West Midlands,region,2020-06-24,11,7,
E12000005,West Midlands,region,2020-06-23,28,21,
E12000005,West Midlands,region,2020-06-22,9,14,
E12000005,West Midlands,region,2020-06-21,16,9,
E12000005,West Midlands,region,2020-06-20,12,10,
E12000005,West Midlands,region,2020-06-19,58,8,
E12000005,West Midlands,region,2020-06-18,21,13,
E12000005,West Midlands,region,2020-06-17,33,10,
E12000005,West Midlands,region,2020-06-16,32,10,
E12000005,West Midlands,region,2020-06-15,21,14,
E12000005,West Midlands,region,2020-06-14,42,19,
E12000005,West Midlands,region,2020-06-13,40,8,
E12000005,West Midlands,region,2020-06-12,33,14,
E12000005,West Midlands,region,2020-06-11,49,6,
E12000005,West Midlands,region,2020-06-10,26,8,
E12000005,West Midlands,region,2020-06-09,63,18,
E12000005,West Midlands,region,2020-06-08,4,19,
E12000005,West Midlands,region,2020-06-07,36,15,
E12000005,West Midlands,region,2020-06-06,40,17,
E12000005,West Midlands,region,2020-06-05,39,21,
E12000005,West Midlands,region,2020-06-04,53,14,
E12000005,West Midlands,region,2020-06-03,38,14,
E12000005,West Midlands,region,2020-06-02,65,25,
E12000005,West Midlands,region,2020-06-01,29,15,
E12000005,West Midlands,region,2020-05-31,0,25,
E12000005,West Midlands,region,2020-05-30,0,16,
E12000005,West Midlands,region,2020-05-29,94,23,
E12000005,West Midlands,region,2020-05-28,77,24,
E12000005,West Midlands,region,2020-05-27,58,26,
E12000005,West Midlands,region,2020-05-26,54,35,
E12000005,West Midlands,region,2020-05-25,56,25,
E12000005,West Midlands,region,2020-05-24,84,18,
E12000005,West Midlands,region,2020-05-23,94,25,
E12000005,West Midlands,region,2020-05-22,143,29,
E12000005,West Midlands,region,2020-05-21,113,33,
E12000005,West Midlands,region,2020-05-20,110,28,
E12000005,West Midlands,region,2020-05-19,116,31,
E12000005,West Midlands,region,2020-05-18,143,43,
E12000005,West Midlands,region,2020-05-17,89,39,
E12000005,West Midlands,region,2020-05-16,114,46,
E12000005,West Midlands,region,2020-05-15,100,38,
E12000005,West Midlands,region,2020-05-14,145,40,
E12000005,West Midlands,region,2020-05-13,124,47,
E12000005,West Midlands,region,2020-05-12,149,36,
E12000005,West Midlands,region,2020-05-11,121,34,
E12000005,West Midlands,region,2020-05-10,160,42,
E12000005,West Midlands,region,2020-05-09,147,41,
E12000005,West Midlands,region,2020-05-08,222,43,
E12000005,West Midlands,region,2020-05-07,199,47,
E12000005,West Midlands,region,2020-05-06,135,57,
E12000005,West Midlands,region,2020-05-05,228,59,
E12000005,West Midlands,region,2020-05-04,211,55,
E12000005,West Midlands,region,2020-05-03,175,50,
E12000005,West Midlands,region,2020-05-02,239,52,
E12000005,West Midlands,region,2020-05-01,295,70,
E12000005,West Midlands,region,2020-04-30,275,60,
E12000005,West Midlands,region,2020-04-29,200,61,
E12000005,West Midlands,region,2020-04-28,341,54,
E12000005,West Midlands,region,2020-04-27,264,72,
E12000005,West Midlands,region,2020-04-26,296,81,
E12000005,West Midlands,region,2020-04-25,320,76,
E12000005,West Midlands,region,2020-04-24,311,70,
E12000005,West Midlands,region,2020-04-23,398,86,
E12000005,West Midlands,region,2020-04-22,346,69,
E12000005,West Midlands,region,2020-04-21,330,80,
E12000005,West Midlands,region,2020-04-20,360,77,
E12000005,West Midlands,region,2020-04-19,382,78,
E12000005,West Midlands,region,2020-04-18,327,98,
E12000005,West Midlands,region,2020-04-17,373,99,
E12000005,West Midlands,region,2020-04-16,,89,
E12000005,West Midlands,region,2020-04-15,,108,
E12000005,West Midlands,region,2020-04-14,,84,
E12000005,West Midlands,region,2020-04-13,,96,
E12000005,West Midlands,region,2020-04-12,,107,
E12000005,West Midlands,region,2020-04-11,,110,
E12000005,West Midlands,region,2020-04-10,,104,
E12000005,West Midlands,region,2020-04-09,,98,
E12000005,West Midlands,region,2020-04-08,,135,
E12000005,West Midlands,region,2020-04-07,,100,
E12000005,West Midlands,region,2020-04-06,,100,
E12000005,West Midlands,region,2020-04-05,,117,
E12000005,West Midlands,region,2020-04-04,,107,
E12000005,West Midlands,region,2020-04-03,,86,
E12000005,West Midlands,region,2020-04-02,,119,
E12000005,West Midlands,region,2020-04-01,,108,
E12000005,West Midlands,region,2020-03-31,,93,
E12000005,West Midlands,region,2020-03-30,,75,
E12000005,West Midlands,region,2020-03-29,,70,
E12000005,West Midlands,region,2020-03-28,,71,
E12000005,West Midlands,region,2020-03-27,,54,
E12000005,West Midlands,region,2020-03-26,,51,
E12000005,West Midlands,region,2020-03-25,,39,
E12000005,West Midlands,region,2020-03-24,,25,
E12000005,West Midlands,region,2020-03-23,,27,
E12000005,West Midlands,region,2020-03-22,,20,
E12000005,West Midlands,region,2020-03-21,,15,
E12000005,West Midlands,region,2020-03-20,,19,
E12000005,West Midlands,region,2020-03-19,,11,
E12000005,West Midlands,region,2020-03-18,,9,
E12000005,West Midlands,region,2020-03-17,,9,
E12000005,West Midlands,region,2020-03-16,,9,
E12000005,West Midlands,region,2020-03-15,,4,
E12000005,West Midlands,region,2020-03-14,,2,
E12000005,West Midlands,region,2020-03-13,,3,
E12000005,West Midlands,region,2020-03-12,,4,
E12000005,West Midlands,region,2020-03-11,,1,
E12000005,West Midlands,region,2020-03-10,,1,
E12000005,West Midlands,region,2020-03-09,,1,
E12000005,West Midlands,region,2020-03-08,,1,
E12000006,East of England,region,2021-06-23,661,,
E12000006,East of England,region,2021-06-22,442,0,
E12000006,East of England,region,2021-06-21,411,0,
E12000006,East of England,region,2021-06-20,421,0,
E12000006,East of England,region,2021-06-19,443,2,
E12000006,East of England,region,2021-06-18,429,0,
E12000006,East of England,region,2021-06-17,439,2,
E12000006,East of England,region,2021-06-16,340,2,
E12000006,East of England,region,2021-06-15,385,2,
E12000006,East of England,region,2021-06-14,344,0,
E12000006,East of England,region,2021-06-13,256,1,
E12000006,East of England,region,2021-06-12,299,2,
E12000006,East of England,region,2021-06-11,317,1,
E12000006,East of England,region,2021-06-10,427,1,
E12000006,East of England,region,2021-06-09,227,0,
E12000006,East of England,region,2021-06-08,313,2,
E12000006,East of England,region,2021-06-07,321,1,
E12000006,East of England,region,2021-06-06,211,1,
E12000006,East of England,region,2021-06-05,244,0,
E12000006,East of England,region,2021-06-04,340,0,
E12000006,East of England,region,2021-06-03,210,1,
E12000006,East of England,region,2021-06-02,181,3,
E12000006,East of England,region,2021-06-01,160,1,
E12000006,East of England,region,2021-05-31,188,3,
E12000006,East of England,region,2021-05-30,116,2,
E12000006,East of England,region,2021-05-29,187,1,
E12000006,East of England,region,2021-05-28,236,1,
E12000006,East of England,region,2021-05-27,224,1,
E12000006,East of England,region,2021-05-26,164,3,
E12000006,East of England,region,2021-05-25,158,2,
E12000006,East of England,region,2021-05-24,180,1,
E12000006,East of England,region,2021-05-23,134,0,
E12000006,East of England,region,2021-05-22,150,1,
E12000006,East of England,region,2021-05-21,198,2,
E12000006,East of England,region,2021-05-20,184,1,
E12000006,East of England,region,2021-05-19,114,0,
E12000006,East of England,region,2021-05-18,0,3,
E12000006,East of England,region,2021-05-17,122,3,
E12000006,East of England,region,2021-05-16,132,3,
E12000006,East of England,region,2021-05-15,161,1,
E12000006,East of England,region,2021-05-14,182,1,
E12000006,East of England,region,2021-05-13,215,2,
E12000006,East of England,region,2021-05-12,157,0,
E12000006,East of England,region,2021-05-11,233,5,
E12000006,East of England,region,2021-05-10,199,3,
E12000006,East of England,region,2021-05-09,104,1,
E12000006,East of England,region,2021-05-08,142,4,
E12000006,East of England,region,2021-05-07,219,1,
E12000006,East of England,region,2021-05-06,224,6,
E12000006,East of England,region,2021-05-05,157,3,
E12000006,East of England,region,2021-05-04,158,3,
E12000006,East of England,region,2021-05-03,154,1,
E12000006,East of England,region,2021-05-02,134,1,
E12000006,East of England,region,2021-05-01,132,1,
E12000006,East of England,region,2021-04-30,174,5,
E12000006,East of England,region,2021-04-29,181,1,
E12000006,East of England,region,2021-04-28,138,4,
E12000006,East of England,region,2021-04-27,267,6,
E12000006,East of England,region,2021-04-26,222,2,
E12000006,East of England,region,2021-04-25,132,4,
E12000006,East of England,region,2021-04-24,163,2,
E12000006,East of England,region,2021-04-23,242,7,
E12000006,East of England,region,2021-04-22,212,1,
E12000006,East of England,region,2021-04-21,148,4,
E12000006,East of England,region,2021-04-20,205,6,
E12000006,East of England,region,2021-04-19,228,2,
E12000006,East of England,region,2021-04-18,134,6,
E12000006,East of England,region,2021-04-17,176,6,
E12000006,East of England,region,2021-04-16,206,11,
E12000006,East of England,region,2021-04-15,222,3,
E12000006,East of England,region,2021-04-14,146,4,
E12000006,East of England,region,2021-04-13,204,8,
E12000006,East of England,region,2021-04-12,369,3,
E12000006,East of England,region,2021-04-11,106,2,
E12000006,East of England,region,2021-04-10,161,11,
E12000006,East of England,region,2021-04-09,0,6,
E12000006,East of England,region,2021-04-08,202,8,
E12000006,East of England,region,2021-04-07,198,7,
E12000006,East of England,region,2021-04-06,191,6,
E12000006,East of England,region,2021-04-05,141,7,
E12000006,East of England,region,2021-04-04,158,9,
E12000006,East of England,region,2021-04-03,227,7,
E12000006,East of England,region,2021-04-02,260,3,
E12000006,East of England,region,2021-04-01,331,8,
E12000006,East of England,region,2021-03-31,251,7,
E12000006,East of England,region,2021-03-30,280,11,
E12000006,East of England,region,2021-03-29,337,12,
E12000006,East of England,region,2021-03-28,274,10,
E12000006,East of England,region,2021-03-27,255,13,
E12000006,East of England,region,2021-03-26,432,11,
E12000006,East of England,region,2021-03-25,488,11,
E12000006,East of England,region,2021-03-24,344,9,
E12000006,East of England,region,2021-03-23,407,13,
E12000006,East of England,region,2021-03-22,460,14,
E12000006,East of England,region,2021-03-21,332,21,
E12000006,East of England,region,2021-03-20,401,9,
E12000006,East of England,region,2021-03-19,440,13,
E12000006,East of England,region,2021-03-18,388,10,
E12000006,East of England,region,2021-03-17,354,20,
E12000006,East of England,region,2021-03-16,442,17,
E12000006,East of England,region,2021-03-15,404,19,
E12000006,East of England,region,2021-03-14,296,15,
E12000006,East of England,region,2021-03-13,383,24,
E12000006,East of England,region,2021-03-12,512,17,
E12000006,East of England,region,2021-03-11,481,28,
E12000006,East of England,region,2021-03-10,375,25,
E12000006,East of England,region,2021-03-09,442,34,
E12000006,East of England,region,2021-03-08,321,32,
E12000006,East of England,region,2021-03-07,398,37,
E12000006,East of England,region,2021-03-06,514,33,
E12000006,East of England,region,2021-03-05,451,24,
E12000006,East of England,region,2021-03-04,476,32,
E12000006,East of England,region,2021-03-03,456,26,
E12000006,East of England,region,2021-03-02,495,38,
E12000006,East of England,region,2021-03-01,385,35,
E12000006,East of England,region,2021-02-28,447,40,
E12000006,East of England,region,2021-02-27,543,45,
E12000006,East of England,region,2021-02-26,670,37,
E12000006,East of England,region,2021-02-25,900,46,
E12000006,East of England,region,2021-02-24,772,45,
E12000006,East of England,region,2021-02-23,693,56,
E12000006,East of England,region,2021-02-22,729,45,
E12000006,East of England,region,2021-02-21,784,48,
E12000006,East of England,region,2021-02-20,780,57,
E12000006,East of England,region,2021-02-19,1057,70,
E12000006,East of England,region,2021-02-18,1004,63,
E12000006,East of England,region,2021-02-17,948,65,
E12000006,East of England,region,2021-02-16,869,84,
E12000006,East of England,region,2021-02-15,936,88,
E12000006,East of England,region,2021-02-14,752,85,
E12000006,East of England,region,2021-02-13,1091,68,
E12000006,East of England,region,2021-02-12,1671,72,
E12000006,East of England,region,2021-02-11,1053,100,
E12000006,East of England,region,2021-02-10,972,94,
E12000006,East of England,region,2021-02-09,946,93,
E12000006,East of England,region,2021-02-08,1336,113,
E12000006,East of England,region,2021-02-07,1463,105,
E12000006,East of England,region,2021-02-06,1615,113,
E12000006,East of England,region,2021-02-05,1800,121,
E12000006,East of England,region,2021-02-04,2131,117,
E12000006,East of England,region,2021-02-03,1764,132,
E12000006,East of England,region,2021-02-02,1753,116,
E12000006,East of England,region,2021-02-01,1866,117,
E12000006,East of England,region,2021-01-31,2056,137,
E12000006,East of England,region,2021-01-30,2312,136,
E12000006,East of England,region,2021-01-29,3005,151,
E12000006,East of England,region,2021-01-28,3076,181,
E12000006,East of England,region,2021-01-27,2467,164,
E12000006,East of England,region,2021-01-26,2002,136,
E12000006,East of England,region,2021-01-25,2468,172,
E12000006,East of England,region,2021-01-24,3216,181,
E12000006,East of England,region,2021-01-23,3505,170,
E12000006,East of England,region,2021-01-22,4574,194,
E12000006,East of England,region,2021-01-21,3589,203,
E12000006,East of England,region,2021-01-20,3720,208,
E12000006,East of England,region,2021-01-19,3556,194,
E12000006,East of England,region,2021-01-18,3999,186,
E12000006,East of England,region,2021-01-17,4070,215,
E12000006,East of England,region,2021-01-16,4449,201,
E12000006,East of England,region,2021-01-15,6573,197,
E12000006,East of England,region,2021-01-14,4741,174,
E12000006,East of England,region,2021-01-13,4821,189,
E12000006,East of England,region,2021-01-12,5143,197,
E12000006,East of England,region,2021-01-11,4724,168,
E12000006,East of England,region,2021-01-10,5956,197,
E12000006,East of England,region,2021-01-09,6979,182,
E12000006,East of England,region,2021-01-08,8517,143,
E12000006,East of England,region,2021-01-07,5374,158,
E12000006,East of England,region,2021-01-06,7408,125,
E12000006,East of England,region,2021-01-05,7892,149,
E12000006,East of England,region,2021-01-04,6983,132,
E12000006,East of England,region,2021-01-03,6700,115,
E12000006,East of England,region,2021-01-02,6224,98,
E12000006,East of England,region,2021-01-01,7640,113,
E12000006,East of England,region,2020-12-31,7479,112,
E12000006,East of England,region,2020-12-30,6731,101,
E12000006,East of England,region,2020-12-29,7222,90,
E12000006,East of England,region,2020-12-28,5799,94,
E12000006,East of England,region,2020-12-27,3367,75,
E12000006,East of England,region,2020-12-26,5042,91,
E12000006,East of England,region,2020-12-25,4931,90,
E12000006,East of England,region,2020-12-24,6078,81,
E12000006,East of England,region,2020-12-23,5611,79,
E12000006,East of England,region,2020-12-22,4575,61,
E12000006,East of England,region,2020-12-21,4052,76,
E12000006,East of England,region,2020-12-20,4646,64,
E12000006,East of England,region,2020-12-19,3521,69,
E12000006,East of England,region,2020-12-18,4157,64,
E12000006,East of England,region,2020-12-17,3879,50,
E12000006,East of England,region,2020-12-16,3345,44,
E12000006,East of England,region,2020-12-15,2294,45,
E12000006,East of England,region,2020-12-14,2850,41,
E12000006,East of England,region,2020-12-13,2091,42,
E12000006,East of England,region,2020-12-12,2147,34,
E12000006,East of England,region,2020-12-11,2411,54,
E12000006,East of England,region,2020-12-10,2389,46,
E12000006,East of England,region,2020-12-09,1420,36,
E12000006,East of England,region,2020-12-08,1341,35,
E12000006,East of England,region,2020-12-07,1329,28,
E12000006,East of England,region,2020-12-06,1516,33,
E12000006,East of England,region,2020-12-05,1394,35,
E12000006,East of England,region,2020-12-04,1290,31,
E12000006,East of England,region,2020-12-03,1185,27,
E12000006,East of England,region,2020-12-02,1321,24,
E12000006,East of England,region,2020-12-01,930,35,
E12000006,East of England,region,2020-11-30,1091,35,
E12000006,East of England,region,2020-11-29,974,20,
E12000006,East of England,region,2020-11-28,1074,33,
E12000006,East of England,region,2020-11-27,949,26,
E12000006,East of England,region,2020-11-26,1108,24,
E12000006,East of England,region,2020-11-25,1187,33,
E12000006,East of England,region,2020-11-24,914,25,
E12000006,East of England,region,2020-11-23,984,27,
E12000006,East of England,region,2020-11-22,1455,26,
E12000006,East of England,region,2020-11-21,1195,27,
E12000006,East of England,region,2020-11-20,1150,23,
E12000006,East of England,region,2020-11-19,1504,26,
E12000006,East of England,region,2020-11-18,890,21,
E12000006,East of England,region,2020-11-17,1133,20,
E12000006,East of England,region,2020-11-16,0,21,
E12000006,East of England,region,2020-11-15,1412,12,
E12000006,East of England,region,2020-11-14,1217,24,
E12000006,East of England,region,2020-11-13,1650,20,
E12000006,East of England,region,2020-11-12,1988,18,
E12000006,East of England,region,2020-11-11,1313,23,
E12000006,East of England,region,2020-11-10,1002,24,
E12000006,East of England,region,2020-11-09,1197,28,
E12000006,East of England,region,2020-11-08,987,20,
E12000006,East of England,region,2020-11-07,1224,17,
E12000006,East of England,region,2020-11-06,1007,24,
E12000006,East of England,region,2020-11-05,1056,23,
E12000006,East of England,region,2020-11-04,1131,15,
E12000006,East of England,region,2020-11-03,781,16,
E12000006,East of England,region,2020-11-02,867,14,
E12000006,East of England,region,2020-11-01,936,19,
E12000006,East of England,region,2020-10-31,864,19,
E12000006,East of England,region,2020-10-30,1165,19,
E12000006,East of England,region,2020-10-29,1044,20,
E12000006,East of England,region,2020-10-28,1099,15,
E12000006,East of England,region,2020-10-27,797,12,
E12000006,East of England,region,2020-10-26,796,10,
E12000006,East of England,region,2020-10-25,948,13,
E12000006,East of England,region,2020-10-24,960,6,
E12000006,East of England,region,2020-10-23,846,16,
E12000006,East of England,region,2020-10-22,974,9,
E12000006,East of England,region,2020-10-21,1349,13,
E12000006,East of England,region,2020-10-20,747,13,
E12000006,East of England,region,2020-10-19,719,6,
